Stock,Quarter,Close,EPS(Q),Sales(Q),EPS(TTM),Sales(TTM),PE(TTM),Prev_EPS(Q),Prev_EPS(TTM),Prev_Sales,Prev_PE,Prev_Close,FR%,SR%,TR%,Sales%,EPS%,Return%
POONAWALLA.NS,2021-02-15,98.2,0.48,589.0,1.97,2359.0,49.85,1.41,2.3199999999999994,594.0,20.47,47.5,-15.09,121.85,106.75999999999999,-0.84,-65.96,106.75999999999999
POONAWALLA.NS,2021-05-16,132.0,-24.02,573.0,-20.73,2322.0,-6.37,0.48,1.97,589.0,49.85,98.2,-1152.28,1186.8,34.51999999999998,-2.72,-5104.17,34.51999999999998
POONAWALLA.NS,2021-08-15,175.45,0.84,476.0,-21.29,2232.0,-8.24,-24.02,-20.73,573.0,-6.37,132.0,2.7,30.16,32.86,-16.93,-103.5,32.86
POONAWALLA.NS,2021-11-15,184.1,1.25,508.0,-21.45,2146.0,-8.58,0.84,-21.29,476.0,-8.24,175.45,0.75,4.16,4.91,6.72,48.81,4.91
CYIENT.NS,2020-08-15,369.05,7.4,992.0,30.32,4331.0,12.17,,,,,,,,,,,
CYIENT.NS,2020-11-15,426.85,7.63,1003.0,28.990000000000002,4175.0,14.72,7.4,30.32,992.0,12.17,369.05,-4.39,20.03,15.64,1.11,3.11,15.64
CYIENT.NS,2021-02-15,626.1,8.67,1044.0,27.810000000000002,4113.0,22.51,7.63,28.990000000000002,1003.0,14.72,426.85,-4.07,50.75,46.68,4.09,13.63,46.68
CYIENT.NS,2021-05-16,774.55,9.37,1093.0,33.07,4132.0,23.42,8.67,27.810000000000002,1044.0,22.51,626.1,18.91,4.81,23.72,4.69,8.07,23.72
CYIENT.NS,2021-08-15,954.55,10.44,1058.0,36.11,4198.0,26.43,9.37,33.07,1093.0,23.42,774.55,9.19,14.03,23.22,-3.2,11.42,23.22
CYIENT.NS,2021-11-15,1099.8,11.01,1112.0,39.49,4307.0,27.85,10.44,36.11,1058.0,26.43,954.55,9.36,5.87,15.23,5.1,5.46,15.23
AFFLE.NS,2020-08-15,420.63,1.47,90.0,5.569999999999999,349.0,75.52,,,,,,,,,,,
AFFLE.NS,2020-11-15,591.8,2.11,135.0,6.46,399.0,91.61,1.47,5.569999999999999,90.0,75.52,420.63,15.98,24.71,40.69,50.0,43.54,40.69
AFFLE.NS,2021-02-15,1069.43,2.4,150.0,7.18,455.0,148.95,2.11,6.46,135.0,91.61,591.8,11.15,69.57,80.72,11.11,13.74,80.72
AFFLE.NS,2021-05-16,1031.59,4.59,142.0,10.57,517.0,97.6,2.4,7.18,150.0,148.95,1069.43,47.21,-50.75,-3.539999999999999,-5.33,91.25,-3.539999999999999
AFFLE.NS,2021-08-15,839.32,2.68,152.0,11.78,579.0,71.25,4.59,10.57,142.0,97.6,1031.59,11.45,-30.09,-18.64,7.04,-41.61,-18.64
AFFLE.NS,2021-11-15,1168.65,3.57,275.0,13.24,719.0,88.27,2.68,11.78,152.0,71.25,839.32,12.39,26.85,39.24,80.92,33.21,39.24
HONAUT.NS,2020-08-15,30553.7,110.93,736.0,536.3000000000001,3169.0,56.97,,,,,,,,,,,
HONAUT.NS,2020-11-15,29705.4,122.21,760.0,522.55,3101.0,56.85,110.93,536.3000000000001,736.0,56.97,30553.7,-2.56,-0.21,-2.77,3.26,10.17,-2.77
HONAUT.NS,2021-02-15,41829.85,169.53,874.0,528.37,3074.0,79.17,122.21,522.55,760.0,56.85,29705.4,1.11,39.7,40.81,15.0,38.72,40.81
HONAUT.NS,2021-05-16,42054.0,117.65,673.0,520.3199999999999,3043.0,80.82,169.53,528.37,874.0,79.17,41829.85,-1.52,2.05,0.5299999999999998,-23.0,-30.6,0.5299999999999998
HONAUT.NS,2021-08-15,40401.2,103.52,683.0,512.9100000000001,2990.0,78.77,117.65,520.3199999999999,673.0,80.82,42054.0,-1.42,-2.5,-3.92,1.49,-12.01,-3.92
HONAUT.NS,2021-11-15,44002.45,96.36,737.0,487.05999999999995,2967.0,90.34,103.52,512.9100000000001,683.0,78.77,40401.2,-5.04,13.95,8.91,7.91,-6.92,8.91
KPRMILL.NS,2020-08-15,107.43,1.75,541.0,9.85,2993.0,10.91,,,,,,,,,,,
KPRMILL.NS,2020-11-15,166.55,3.27,942.0,10.11,3127.0,16.47,1.75,9.85,541.0,10.91,107.43,2.64,52.32,54.96,74.12,86.86,54.96
KPRMILL.NS,2021-02-15,183.7,4.54,930.0,11.91,3287.0,15.42,3.27,10.11,942.0,16.47,166.55,17.8,-7.51,10.290000000000001,-1.27,38.84,10.290000000000001
KPRMILL.NS,2021-05-16,292.37,5.41,1118.0,14.969999999999999,3531.0,19.53,4.54,11.91,930.0,15.42,183.7,25.69,33.49,59.18000000000001,20.22,19.16,59.18000000000001
KPRMILL.NS,2021-08-15,362.54,4.88,904.0,18.099999999999998,3894.0,20.03,5.41,14.969999999999999,1118.0,19.53,292.37,20.91,3.1,24.01,-19.14,-9.8,24.01
KPRMILL.NS,2021-11-15,532.55,7.04,1211.0,21.869999999999997,4163.0,24.35,4.88,18.099999999999998,904.0,20.03,362.54,20.83,26.06,46.89,33.96,44.26,46.89
TIMKEN.NS,2020-08-15,956.15,0.42,160.0,26.42,1339.0,36.19,,,,,,,,,,,
TIMKEN.NS,2020-11-15,1149.7,6.64,392.0,26.439999999999998,1330.0,43.48,0.42,26.42,160.0,36.19,956.15,0.08,20.16,20.24,145.0,1480.95,20.24
TIMKEN.NS,2021-02-15,1434.75,4.94,383.0,20.14,1340.0,71.24,6.64,26.439999999999998,392.0,43.48,1149.7,-23.83,48.63,24.800000000000004,-2.3,-25.6,24.800000000000004
TIMKEN.NS,2021-05-16,1277.25,7.04,475.0,19.040000000000003,1410.0,67.08,4.94,20.14,383.0,71.24,1434.75,-5.46,-5.52,-10.98,24.02,42.51,-10.98
TIMKEN.NS,2021-08-15,1551.75,7.54,468.0,26.16,1718.0,59.32,7.04,19.040000000000003,475.0,67.08,1277.25,37.39,-15.89,21.5,-1.47,7.1,21.5
TIMKEN.NS,2021-11-15,1994.45,10.53,558.0,30.05,1884.0,66.37,7.54,26.16,468.0,59.32,1551.75,14.87,13.65,28.52,19.23,39.66,28.52
FINEORG.NS,2020-08-15,2272.0,9.34,240.0,50.830000000000005,1027.0,44.7,,,,,,,,,,,
FINEORG.NS,2020-11-15,2571.85,10.18,271.0,42.41,1024.0,60.64,9.34,50.830000000000005,240.0,44.7,2272.0,-16.57,29.75,13.18,12.92,8.99,13.18
FINEORG.NS,2021-02-15,2419.3,9.36,299.0,40.09,1057.0,60.35,10.18,42.41,271.0,60.64,2571.85,-5.47,-0.45,-5.92,10.33,-8.06,-5.92
FINEORG.NS,2021-05-16,3160.4,10.37,323.0,39.25,1133.0,80.52,9.36,40.09,299.0,60.35,2419.3,-2.1,32.72,30.619999999999997,8.03,10.79,30.619999999999997
FINEORG.NS,2021-08-15,2895.3,11.71,358.0,41.62,1251.0,69.57,10.37,39.25,323.0,80.52,3160.4,6.04,-14.42,-8.379999999999999,10.84,12.92,-8.379999999999999
FINEORG.NS,2021-11-15,3298.2,16.27,438.0,47.71,1418.0,69.13,11.71,41.62,358.0,69.57,2895.3,14.63,-0.73,13.9,22.35,38.94,13.9
LUXIND.NS,2020-08-15,1376.55,14.74,317.0,60.61,1376.0,22.71,,,,,,,,,,,
LUXIND.NS,2020-11-15,1525.9,26.62,502.0,71.15,1526.0,21.45,14.74,60.61,317.0,22.71,1376.55,17.39,-6.51,10.88,58.36,80.6,10.88
LUXIND.NS,2021-02-15,1838.45,29.91,538.0,87.85,1759.0,20.93,26.62,71.15,502.0,21.45,1525.9,23.47,-2.99,20.479999999999997,7.17,12.36,20.479999999999997
LUXIND.NS,2021-05-16,2003.8,36.16,596.0,107.42999999999999,1953.0,18.65,29.91,87.85,538.0,20.93,1838.45,22.29,-13.32,8.969999999999999,10.78,20.9,8.969999999999999
LUXIND.NS,2021-08-15,4163.35,21.34,417.0,114.03,2053.0,36.51,36.16,107.42999999999999,596.0,18.65,2003.8,6.14,101.64,107.78,-30.03,-40.98,107.78
LUXIND.NS,2021-11-15,4184.9,33.4,627.0,120.80999999999999,2178.0,34.64,21.34,114.03,417.0,36.51,4163.35,5.95,-5.43,0.5200000000000005,50.36,56.51,0.5200000000000005
LT.NS,2020-08-15,982.8,2.16,21260.0,59.7,137076.0,16.46,,,,,,,,,,,
LT.NS,2020-11-15,1059.2,39.32,31035.0,81.01,132783.0,13.07,2.16,59.7,21260.0,16.46,982.8,35.7,-27.94,7.760000000000002,45.98,1720.37,7.760000000000002
LT.NS,2021-02-15,1521.35,17.57,35596.0,81.82,132136.0,18.59,39.32,81.01,31035.0,13.07,1059.2,1.0,42.64,43.64,14.7,-55.32,43.64
LT.NS,2021-05-16,1415.5,23.44,48088.0,82.49000000000001,135979.0,17.16,17.57,81.82,35596.0,18.59,1521.35,0.82,-7.75,-6.93,35.09,33.41,-6.93
LT.NS,2021-08-15,1668.4,8.36,29335.0,88.69,144054.0,18.81,23.44,82.49000000000001,48088.0,17.16,1415.5,7.52,10.34,17.86,-39.0,-64.33,17.86
LT.NS,2021-11-15,1959.95,12.95,34773.0,62.32,147792.0,31.45,8.36,88.69,29335.0,18.81,1668.4,-29.73,47.21,17.48,18.54,54.9,17.48
POLYPLEX.NS,2020-08-15,758.6,55.85,1160.0,118.69999999999999,4530.0,6.39,,,,,,,,,,,
