"DateTime","NIFTY50","NIFTY50 - PE"
"2010-06-23 05:30:00",5323.15,22.29
"2010-06-24 05:30:00",5320.6,22.28
"2010-06-25 05:30:00",5269.05,22.07
"2010-06-28 05:30:00",5333.5,22.34
"2010-06-29 05:30:00",5256.15,22.01
"2010-06-30 05:30:00",5312.5,22.25
"2010-07-01 05:30:00",5251.4,21.99
"2010-07-02 05:30:00",5237.1,21.93
"2010-07-05 05:30:00",5235.9,21.93
"2010-07-06 05:30:00",5289.05,22.15
"2010-07-07 05:30:00",5241.1,21.95
"2010-07-08 05:30:00",5296.85,22.18
"2010-07-09 05:30:00",5352.45,22.42
"2010-07-12 05:30:00",5383,22.56
"2010-07-13 05:30:00",5400.65,22.63
"2010-07-14 05:30:00",5386.15,22.57
"2010-07-15 05:30:00",5378.75,22.54
"2010-07-16 05:30:00",5393.9,22.61
"2010-07-19 05:30:00",5386.45,22.61
"2010-07-20 05:30:00",5368,22.53
"2010-07-21 05:30:00",5399.35,22.66
"2010-07-22 05:30:00",5441.95,22.75
"2010-07-23 05:30:00",5449.1,22.78
"2010-07-26 05:30:00",5418.6,22.53
"2010-07-27 05:30:00",5430.6,22.58
"2010-07-28 05:30:00",5397.55,22.44
"2010-07-29 05:30:00",5408.9,22.49
"2010-07-30 05:30:00",5367.6,22.31
"2010-08-02 05:30:00",5431.65,22.91
"2010-08-03 05:30:00",5439.55,22.95
"2010-08-04 05:30:00",5467.85,23.07
"2010-08-05 05:30:00",5447.1,22.98
"2010-08-06 05:30:00",5439.25,22.95
"2010-08-09 05:30:00",5486.15,23
"2010-08-10 05:30:00",5460.7,22.89
"2010-08-11 05:30:00",5420.6,22.72
"2010-08-12 05:30:00",5416.45,22.71
"2010-08-13 05:30:00",5452.1,22.86
"2010-08-16 05:30:00",5418.3,22.76
"2010-08-17 05:30:00",5414.15,22.75
"2010-08-18 05:30:00",5479.15,23.02
"2010-08-19 05:30:00",5540.2,23.28
"2010-08-20 05:30:00",5530.65,23.24
"2010-08-23 05:30:00",5543.5,23.29
"2010-08-24 05:30:00",5505.1,23.13
"2010-08-25 05:30:00",5462.35,22.98
"2010-08-26 05:30:00",5477.9,23.05
"2010-08-27 05:30:00",5408.7,22.76
"2010-08-30 05:30:00",5415.45,22.78
"2010-08-31 05:30:00",5402.4,22.73
"2010-09-01 05:30:00",5471.85,23.02
"2010-09-02 05:30:00",5486.15,23.08
"2010-09-03 05:30:00",5479.4,23.05
"2010-09-06 05:30:00",5576.95,23.46
"2010-09-07 05:30:00",5604,23.58
"2010-09-08 05:30:00",5607.85,23.59
"2010-09-09 05:30:00",5640.05,23.73
"2010-09-13 05:30:00",5760,24.32
"2010-09-14 05:30:00",5795.55,24.47
"2010-09-15 05:30:00",5860.95,24.74
"2010-09-16 05:30:00",5828.7,24.61
"2010-09-17 05:30:00",5884.95,24.84
"2010-09-20 05:30:00",5980.45,25.25
"2010-09-21 05:30:00",6009.05,25.37
"2010-09-22 05:30:00",5991,25.29
"2010-09-23 05:30:00",5959.55,25.16
"2010-09-24 05:30:00",6018.3,25.41
"2010-09-27 05:30:00",6035.65,25.48
"2010-09-28 05:30:00",6029.5,25.45
"2010-09-29 05:30:00",5991.3,25.29
"2010-09-30 05:30:00",6029.95,25.46
"2010-10-01 05:30:00",6143.4,25.54
"2010-10-04 05:30:00",6159.45,25.61
"2010-10-05 05:30:00",6145.8,25.55
"2010-10-06 05:30:00",6186.45,25.72
"2010-10-07 05:30:00",6120.3,25.44
"2010-10-08 05:30:00",6103.45,25.37
"2010-10-11 05:30:00",6135.85,25.51
"2010-10-12 05:30:00",6090.9,25.32
"2010-10-13 05:30:00",6233.9,25.91
"2010-10-14 05:30:00",6177.35,25.68
"2010-10-15 05:30:00",6062.65,25.2
"2010-10-18 05:30:00",6075.95,25.07
"2010-10-19 05:30:00",6027.3,24.87
"2010-10-20 05:30:00",5982.1,24.69
"2010-10-21 05:30:00",6101.5,25.18
"2010-10-22 05:30:00",6066.05,25.03
"2010-10-25 05:30:00",6105.8,25.2
"2010-10-26 05:30:00",6082,24.98
"2010-10-27 05:30:00",6012.65,24.69
"2010-10-28 05:30:00",5987.7,24.59
"2010-10-29 05:30:00",6017.7,24.71
"2010-11-01 05:30:00",6117.55,25.12
"2010-11-02 05:30:00",6119,25.13
"2010-11-03 05:30:00",6160.5,25.3
"2010-11-04 05:30:00",6281.8,25.47
"2010-11-05 05:30:00",6312.45,25.59
"2010-11-08 05:30:00",6273.2,25.43
"2010-11-09 05:30:00",6301.55,25.55
"2010-11-10 05:30:00",6275.7,25.44
"2010-11-11 05:30:00",6194.25,25.11
"2010-11-12 05:30:00",6071.65,24.62
"2010-11-15 05:30:00",6121.6,24.39
"2010-11-16 05:30:00",5988.7,23.86
"2010-11-18 05:30:00",5998.8,23.9
"2010-11-19 05:30:00",5890.3,23.47
"2010-11-22 05:30:00",6010,23.98
"2010-11-23 05:30:00",5934.75,23.69
"2010-11-24 05:30:00",5865.75,23.41
"2010-11-25 05:30:00",5799.75,23.15
"2010-11-26 05:30:00",5751.95,22.96
"2010-11-29 05:30:00",5830,23.26
"2010-11-30 05:30:00",5862.7,23.39
"2010-12-01 05:30:00",5960.9,23.78
"2010-12-02 05:30:00",6011.7,23.96
"2010-12-03 05:30:00",5992.8,23.89
"2010-12-06 05:30:00",5992.25,23.88
"2010-12-07 05:30:00",5976.55,23.82
"2010-12-08 05:30:00",5903.7,23.53
"2010-12-09 05:30:00",5766.5,22.98
"2010-12-10 05:30:00",5857.35,23.35
"2010-12-13 05:30:00",5907.65,23.58
"2010-12-14 05:30:00",5944.1,23.72
"2010-12-15 05:30:00",5892.3,23.51
"2010-12-16 05:30:00",5948.75,23.74
"2010-12-20 05:30:00",5947.05,23.73
"2010-12-21 05:30:00",6000.65,23.95
"2010-12-22 05:30:00",5984.4,23.88
"2010-12-23 05:30:00",5980,23.86
"2010-12-24 05:30:00",6011.6,23.99
"2010-12-27 05:30:00",5998.1,23.94
"2010-12-28 05:30:00",5996,23.93
"2010-12-29 05:30:00",6060.35,24.19
"2010-12-30 05:30:00",6101.85,24.35
"2010-12-31 05:30:00",6134.5,24.48
"2011-01-03 05:30:00",6157.6,24.57
"2011-01-04 05:30:00",6146.35,24.53
"2011-01-05 05:30:00",6079.8,24.26
"2011-01-06 05:30:00",6048.25,24.14
"2011-01-07 05:30:00",5904.6,23.56
"2011-01-10 05:30:00",5762.85,23.01
"2011-01-11 05:30:00",5754.1,22.98
"2011-01-12 05:30:00",5863.25,23.41
"2011-01-13 05:30:00",5751.9,22.92
"2011-01-14 05:30:00",5654.55,22.5
"2011-01-17 05:30:00",5654.75,22.5
"2011-01-18 05:30:00",5724.05,22.66
"2011-01-19 05:30:00",5691.05,22.51
"2011-01-20 05:30:00",5711.6,22.59
"2011-01-21 05:30:00",5696.5,22.41
"2011-01-24 05:30:00",5743.25,22.26
"2011-01-25 05:30:00",5687.4,21.96
"2011-01-27 05:30:00",5604.3,21.64
"2011-01-28 05:30:00",5512.15,21.23
"2011-01-31 05:30:00",5505.9,21.06
"2011-02-01 05:30:00",5417.2,20.7
"2011-02-02 05:30:00",5432,20.8
"2011-02-03 05:30:00",5526.75,21.16
"2011-02-04 05:30:00",5395.75,20.67
"2011-02-07 05:30:00",5396,20.69
"2011-02-08 05:30:00",5312.55,20.35
"2011-02-09 05:30:00",5253.55,20.12
"2011-02-10 05:30:00",5225.8,20.01
"2011-02-11 05:30:00",5310,20.34
"2011-02-14 05:30:00",5456,20.86
"2011-02-15 05:30:00",5481,20.96
"2011-02-16 05:30:00",5481.7,20.95
"2011-02-17 05:30:00",5546.45,21.19
"2011-02-18 05:30:00",5458.95,20.86
"2011-02-21 05:30:00",5518.6,21.09
"2011-02-22 05:30:00",5469.2,20.9
"2011-02-23 05:30:00",5437.35,20.82
"2011-02-24 05:30:00",5262.7,20.15
"2011-02-25 05:30:00",5303.55,20.31
"2011-02-28 05:30:00",5333.25,20.42
"2011-03-01 05:30:00",5522.3,21.14
"2011-03-03 05:30:00",5536.2,21.2
"2011-03-04 05:30:00",5538.75,21.21
"2011-03-07 05:30:00",5463.15,20.92
"2011-03-08 05:30:00",5520.8,21.14
"2011-03-09 05:30:00",5531,21.18
"2011-03-10 05:30:00",5494.4,21.04
"2011-03-11 05:30:00",5445.45,20.85
"2011-03-14 05:30:00",5531.5,21.18
"2011-03-15 05:30:00",5449.65,20.87
"2011-03-16 05:30:00",5511.15,21.1
"2011-03-17 05:30:00",5446.65,20.86
"2011-03-18 05:30:00",5373.7,20.58
"2011-03-21 05:30:00",5364.75,20.54
"2011-03-22 05:30:00",5413.85,20.73
"2011-03-23 05:30:00",5480.25,20.99
"2011-03-24 05:30:00",5522.4,21.15
"2011-03-25 05:30:00",5654.25,21.46
"2011-03-28 05:30:00",5687.25,21.59
"2011-03-29 05:30:00",5736.35,21.77
"2011-03-30 05:30:00",5787.65,21.97
"2011-03-31 05:30:00",5833.75,22.14
"2011-04-01 05:30:00",5826.05,22.11
"2011-04-04 05:30:00",5908.45,22.43
"2011-04-05 05:30:00",5910.05,22.43
"2011-04-06 05:30:00",5891.75,22.36
"2011-04-07 05:30:00",5885.7,22.34
"2011-04-08 05:30:00",5842,22.18
"2011-04-11 05:30:00",5785.7,21.96
"2011-04-13 05:30:00",5911.5,22.43
"2011-04-15 05:30:00",5824.55,22.02
"2011-04-18 05:30:00",5729.1,21.66
"2011-04-19 05:30:00",5740.75,21.65
"2011-04-20 05:30:00",5851.65,22.06
"2011-04-21 05:30:00",5884.7,22.18
"2011-04-25 05:30:00",5874.5,21.94
"2011-04-26 05:30:00",5868.4,21.91
"2011-04-27 05:30:00",5833.9,21.79
"2011-04-28 05:30:00",5785.45,21.61
"2011-04-29 05:30:00",5749.5,21.36
"2011-05-02 05:30:00",5701.3,21.19
"2011-05-03 05:30:00",5565.25,20.68
"2011-05-04 05:30:00",5537.15,20.58
"2011-05-05 05:30:00",5459.85,20.32
"2011-05-06 05:30:00",5551.45,20.67
"2011-05-09 05:30:00",5551.1,20.66
"2011-05-10 05:30:00",5541.25,20.61
"2011-05-11 05:30:00",5565.05,20.71
"2011-05-12 05:30:00",5486.15,20.4
"2011-05-13 05:30:00",5544.75,20.6
"2011-05-16 05:30:00",5499,20.39
"2011-05-17 05:30:00",5438.95,20.16
"2011-05-18 05:30:00",5420.6,20.18
"2011-05-19 05:30:00",5428.1,20.2
"2011-05-20 05:30:00",5486.35,20.34
"2011-05-23 05:30:00",5386.55,19.93
"2011-05-24 05:30:00",5394.85,19.9
"2011-05-25 05:30:00",5348.95,19.72
"2011-05-26 05:30:00",5412.35,19.95
"2011-05-27 05:30:00",5476.1,20.26
"2011-05-30 05:30:00",5473.1,20.25
"2011-05-31 05:30:00",5560.15,20.53
"2011-06-01 05:30:00",5592,20.65
"2011-06-02 05:30:00",5550.35,20.49
"2011-06-03 05:30:00",5516.75,20.37
"2011-06-06 05:30:00",5532.05,20.43
"2011-06-07 05:30:00",5556.15,20.52
"2011-06-08 05:30:00",5526.85,20.41
"2011-06-09 05:30:00",5521.05,20.39
"2011-06-10 05:30:00",5485.8,20.26
"2011-06-13 05:30:00",5482.8,20.25
"2011-06-14 05:30:00",5500.5,20.31
"2011-06-15 05:30:00",5447.5,20.12
"2011-06-16 05:30:00",5396.75,19.93
"2011-06-17 05:30:00",5366.4,19.82
"2011-06-20 05:30:00",5257.9,19.42
"2011-06-21 05:30:00",5275.85,19.48
"2011-06-22 05:30:00",5278.3,19.46
"2011-06-23 05:30:00",5320,19.61
"2011-06-24 05:30:00",5471.25,20.17
"2011-06-27 05:30:00",5526.6,20.38
"2011-06-28 05:30:00",5545.3,20.44
"2011-06-29 05:30:00",5600.45,20.65
"2011-06-30 05:30:00",5647.4,20.82
"2011-07-01 05:30:00",5627.2,20.75
"2011-07-04 05:30:00",5650.5,20.83
"2011-07-05 05:30:00",5632.1,20.76
"2011-07-06 05:30:00",5625.45,20.74
"2011-07-07 05:30:00",5728.95,21.12
"2011-07-08 05:30:00",5660.65,20.87
"2011-07-11 05:30:00",5616.1,20.67
"2011-07-12 05:30:00",5526.15,20.29
"2011-07-13 05:30:00",5585.45,20.51
"2011-07-14 05:30:00",5599.8,20.55
"2011-07-15 05:30:00",5581.1,20.45
"2011-07-18 05:30:00",5567.05,20.4
"2011-07-19 05:30:00",5613.55,20.57
"2011-07-20 05:30:00",5567.05,20.34
"2011-07-21 05:30:00",5541.6,20.25
"2011-07-22 05:30:00",5633.95,20.57
"2011-07-25 05:30:00",5680.3,20.71
"2011-07-26 05:30:00",5574.85,20.22
"2011-07-27 05:30:00",5546.8,20.09
"2011-07-28 05:30:00",5487.75,19.86
"2011-07-29 05:30:00",5482,19.76
"2011-08-01 05:30:00",5516.8,19.81
"2011-08-02 05:30:00",5456.55,19.6
"2011-08-03 05:30:00",5404.8,19.42
"2011-08-04 05:30:00",5331.8,19.19
"2011-08-05 05:30:00",5211.25,18.76
"2011-08-08 05:30:00",5118.5,18.44
"2011-08-09 05:30:00",5072.85,18.24
"2011-08-10 05:30:00",5161,18.56
"2011-08-11 05:30:00",5138.3,18.47
"2011-08-12 05:30:00",5072.95,18.24
"2011-08-16 05:30:00",5035.8,18.11
"2011-08-17 05:30:00",5056.6,18.25
"2011-08-18 05:30:00",4944.15,17.85
"2011-08-19 05:30:00",4845.65,17.49
"2011-08-22 05:30:00",4898.8,17.68
"2011-08-23 05:30:00",4948.9,17.87
"2011-08-24 05:30:00",4888.9,17.65
"2011-08-25 05:30:00",4839.6,17.47
"2011-08-26 05:30:00",4747.8,17.14
"2011-08-29 05:30:00",4919.6,17.76
"2011-08-30 05:30:00",5001,18.05
"2011-09-02 05:30:00",5040,18.19
"2011-09-05 05:30:00",5017.2,18.11
"2011-09-06 05:30:00",5064.3,18.28
"2011-09-07 05:30:00",5124.65,18.5
"2011-09-08 05:30:00",5153.25,18.6
"2011-09-09 05:30:00",5059.45,18.26
"2011-09-12 05:30:00",4946.8,17.86
"2011-09-13 05:30:00",4940.95,17.84
"2011-09-14 05:30:00",5012.55,18.1
"2011-09-15 05:30:00",5075.7,18.33
"2011-09-16 05:30:00",5084.25,18.36
"2011-09-19 05:30:00",5031.95,18.17
"2011-09-20 05:30:00",5140.2,18.56
"2011-09-21 05:30:00",5133.25,18.54
"2011-09-22 05:30:00",4923.65,17.78
"2011-09-23 05:30:00",4867.75,17.58
"2011-09-26 05:30:00",4835.4,17.46
"2011-09-27 05:30:00",4971.25,17.95
"2011-09-28 05:30:00",4945.9,17.86
"2011-09-29 05:30:00",5015.45,18.11
"2011-09-30 05:30:00",4943.25,17.85
"2011-10-03 05:30:00",4849.5,17.51
"2011-10-04 05:30:00",4772.15,17.23
"2011-10-05 05:30:00",4751.3,17.16
"2011-10-07 05:30:00",4888.05,17.65
"2011-10-10 05:30:00",4979.6,18.03
"2011-10-11 05:30:00",4974.35,18.01
"2011-10-12 05:30:00",5099.4,18.43
"2011-10-13 05:30:00",5077.85,18.35
"2011-10-14 05:30:00",5132.3,18.55
"2011-10-17 05:30:00",5118.25,18.5
"2011-10-18 05:30:00",5037.5,18
"2011-10-19 05:30:00",5139.15,18.36
"2011-10-20 05:30:00",5091.9,18.14
"2011-10-21 05:30:00",5049.95,17.99
"2011-10-24 05:30:00",5098.35,18.1
"2011-10-25 05:30:00",5191.6,18.39
"2011-10-26 05:30:00",5201.8,18.43
"2011-10-28 05:30:00",5360.7,19.03
"2011-10-31 05:30:00",5326.6,18.9
"2011-11-01 05:30:00",5257.95,19.04
"2011-11-02 05:30:00",5258.45,19.04
"2011-11-03 05:30:00",5265.75,19.06
"2011-11-04 05:30:00",5284.2,19.21
"2011-11-08 05:30:00",5289.35,19.11
"2011-11-09 05:30:00",5221.05,18.78
"2011-11-11 05:30:00",5168.85,18.61
"2011-11-14 05:30:00",5148.35,18.59
"2011-11-15 05:30:00",5068.5,18.35
"2011-11-16 05:30:00",5030.45,18.21
"2011-11-17 05:30:00",4934.75,17.87
"2011-11-18 05:30:00",4905.8,17.76
"2011-11-21 05:30:00",4778.35,17.3
"2011-11-22 05:30:00",4812.35,17.42
"2011-11-23 05:30:00",4706.45,17.04
"2011-11-24 05:30:00",4756.45,17.22
"2011-11-25 05:30:00",4710.05,17.05
"2011-11-28 05:30:00",4851.3,17.56
"2011-11-29 05:30:00",4805.1,17.4
"2011-11-30 05:30:00",4832.05,17.49
"2011-12-01 05:30:00",4936.85,17.87
"2011-12-02 05:30:00",5050.15,18.28
"2011-12-05 05:30:00",5039.15,18.24
"2011-12-07 05:30:00",5062.6,18.33
"2011-12-08 05:30:00",4943.65,17.9
"2011-12-09 05:30:00",4866.7,17.62
"2011-12-12 05:30:00",4764.6,17.25
"2011-12-13 05:30:00",4800.6,17.38
"2011-12-14 05:30:00",4763.25,17.25
"2011-12-15 05:30:00",4746.35,17.19
"2011-12-16 05:30:00",4651.6,16.84
"2011-12-19 05:30:00",4613.1,16.71
"2011-12-20 05:30:00",4544.2,16.46
"2011-12-21 05:30:00",4693.15,17
"2011-12-22 05:30:00",4733.85,17.14
"2011-12-23 05:30:00",4714,17.07
"2011-12-26 05:30:00",4779,17.31
"2011-12-27 05:30:00",4750.5,17.2
"2011-12-28 05:30:00",4705.8,17.04
"2011-12-29 05:30:00",4646.25,16.83
"2011-12-30 05:30:00",4624.3,16.75
"2012-01-02 05:30:00",4636.75,16.79
"2012-01-03 05:30:00",4765.3,17.26
"2012-01-04 05:30:00",4749.65,17.2
"2012-01-05 05:30:00",4749.95,17.2
"2012-01-06 05:30:00",4754.1,17.22
"2012-01-07 05:30:00",4746.9,17.19
"2012-01-09 05:30:00",4742.8,17.18
"2012-01-10 05:30:00",4849.55,17.56
"2012-01-11 05:30:00",4860.95,17.61
"2012-01-12 05:30:00",4831.25,17.5
"2012-01-13 05:30:00",4866,17.5
"2012-01-16 05:30:00",4873.9,17.53
"2012-01-17 05:30:00",4967.3,17.85
"2012-01-18 05:30:00",4955.8,17.81
"2012-01-19 05:30:00",5018.4,18.03
"2012-01-20 05:30:00",5048.6,18.14
"2012-01-23 05:30:00",5046.25,18.14
"2012-01-24 05:30:00",5127.35,18.28
"2012-01-25 05:30:00",5158.3,18.38
"2012-01-27 05:30:00",5204.7,18.55
"2012-01-30 05:30:00",5087.3,18.13
"2012-01-31 05:30:00",5199.25,18.53
"2012-02-01 05:30:00",5235.7,18.66
"2012-02-02 05:30:00",5269.9,18.77
"2012-02-03 05:30:00",5325.85,18.97
"2012-02-06 05:30:00",5361.65,19.13
"2012-02-07 05:30:00",5335.15,19.02
"2012-02-08 05:30:00",5368.15,19.14
"2012-02-09 05:30:00",5412.35,19.3
"2012-02-10 05:30:00",5381.6,19
"2012-02-13 05:30:00",5390.2,18.94
"2012-02-14 05:30:00",5416.05,18.95
"2012-02-15 05:30:00",5531.95,19.35
"2012-02-16 05:30:00",5521.95,19.34
"2012-02-17 05:30:00",5564.3,19.49
"2012-02-21 05:30:00",5607.15,19.64
"2012-02-22 05:30:00",5505.35,19.29
"2012-02-23 05:30:00",5483.3,19.21
"2012-02-24 05:30:00",5429.3,19.02
"2012-02-27 05:30:00",5281.2,18.5
"2012-02-28 05:30:00",5375.5,19.05
"2012-02-29 05:30:00",5385.2,19.09
"2012-03-01 05:30:00",5339.75,18.92
"2012-03-02 05:30:00",5359.35,18.99
"2012-03-03 05:30:00",5359.4,18.99
"2012-03-05 05:30:00",5280.35,18.71
"2012-03-06 05:30:00",5222.4,18.51
"2012-03-07 05:30:00",5220.45,18.5
"2012-03-09 05:30:00",5333.55,18.9
"2012-03-12 05:30:00",5359.55,18.94
"2012-03-13 05:30:00",5429.5,19.18
"2012-03-14 05:30:00",5463.9,19.31
"2012-03-15 05:30:00",5380.5,19.01
"2012-03-16 05:30:00",5317.9,18.79
"2012-03-19 05:30:00",5257.05,18.58
"2012-03-20 05:30:00",5274.85,18.64
"2012-03-21 05:30:00",5364.95,18.96
"2012-03-22 05:30:00",5228.45,18.47
"2012-03-23 05:30:00",5278.2,18.65
"2012-03-26 05:30:00",5184.25,18.32
"2012-03-27 05:30:00",5243.15,18.53
"2012-03-28 05:30:00",5194.75,18.36
"2012-03-29 05:30:00",5178.85,18.3
"2012-03-30 05:30:00",5295.55,18.71
"2012-04-02 05:30:00",5317.9,18.79
"2012-04-03 05:30:00",5358.5,18.93
"2012-04-04 05:30:00",5322.9,18.81
"2012-04-09 05:30:00",5234.4,18.5
"2012-04-10 05:30:00",5243.6,18.53
"2012-04-11 05:30:00",5226.85,18.47
"2012-04-12 05:30:00",5276.85,18.65
"2012-04-13 05:30:00",5207.45,18.3
"2012-04-16 05:30:00",5226.2,18.41
"2012-04-17 05:30:00",5289.7,18.63
"2012-04-18 05:30:00",5300,18.67
"2012-04-19 05:30:00",5332.4,18.72
"2012-04-20 05:30:00",5290.85,18.58
"2012-04-23 05:30:00",5200.6,18.26
"2012-04-24 05:30:00",5222.65,18.34
"2012-04-25 05:30:00",5202,18.27
"2012-04-26 05:30:00",5189,18.22
"2012-04-27 05:30:00",5190.6,17.93
"2012-04-28 05:30:00",5209,17.99
"2012-04-30 05:30:00",5248.15,18.12
"2012-05-02 05:30:00",5239.15,17.99
"2012-05-03 05:30:00",5188.4,17.81
"2012-05-04 05:30:00",5086.85,17.45
"2012-05-07 05:30:00",5114.15,17.54
"2012-05-08 05:30:00",4999.95,17.15
"2012-05-09 05:30:00",4974.8,17.03
"2012-05-10 05:30:00",4965.7,17
"2012-05-11 05:30:00",4928.9,16.87
"2012-05-14 05:30:00",4907.8,16.95
"2012-05-15 05:30:00",4942.8,17.04
"2012-05-16 05:30:00",4858.25,16.74
"2012-05-17 05:30:00",4870.2,16.78
"2012-05-18 05:30:00",4891.45,16.85
"2012-05-21 05:30:00",4906.05,16.62
"2012-05-22 05:30:00",4860.5,16.46
"2012-05-23 05:30:00",4835.65,16.38
"2012-05-24 05:30:00",4921.4,16.69
"2012-05-25 05:30:00",4920.4,16.68
"2012-05-28 05:30:00",4985.65,16.9
"2012-05-29 05:30:00",4990.1,16.9
"2012-05-30 05:30:00",4950.75,16.75
"2012-05-31 05:30:00",4924.25,16.66
"2012-06-01 05:30:00",4841.6,16.36
"2012-06-04 05:30:00",4848.15,16.28
"2012-06-05 05:30:00",4863.3,16.33
"2012-06-06 05:30:00",4997.1,16.78
"2012-06-07 05:30:00",5049.65,16.96
"2012-06-08 05:30:00",5068.35,16.83
"2012-06-11 05:30:00",5054.1,16.79
"2012-06-12 05:30:00",5115.9,16.99
"2012-06-13 05:30:00",5121.45,16.99
"2012-06-14 05:30:00",5054.75,16.77
"2012-06-15 05:30:00",5139.05,17.05
"2012-06-18 05:30:00",5064.25,16.8
"2012-06-19 05:30:00",5103.85,16.93
"2012-06-20 05:30:00",5120.55,16.98
"2012-06-21 05:30:00",5165,17.13
"2012-06-22 05:30:00",5146.05,17.07
"2012-06-25 05:30:00",5114.65,16.96
"2012-06-26 05:30:00",5120.8,16.99
"2012-06-27 05:30:00",5141.9,17.06
"2012-06-28 05:30:00",5149.15,17.08
"2012-06-29 05:30:00",5278.9,17.51
"2012-07-02 05:30:00",5278.6,17.51
"2012-07-03 05:30:00",5287.95,17.54
"2012-07-04 05:30:00",5302.55,17.59
"2012-07-05 05:30:00",5327.3,17.67
"2012-07-06 05:30:00",5316.95,17.64
"2012-07-09 05:30:00",5275.15,17.5
"2012-07-10 05:30:00",5345.35,17.74
"2012-07-11 05:30:00",5306.3,17.61
"2012-07-12 05:30:00",5235.25,17.37
"2012-07-13 05:30:00",5227.25,17.2
"2012-07-16 05:30:00",5197.25,17.05
"2012-07-17 05:30:00",5192.85,17.04
"2012-07-18 05:30:00",5216.3,17.11
"2012-07-19 05:30:00",5242.7,17.18
"2012-07-20 05:30:00",5205.1,17.08
"2012-07-23 05:30:00",5117.95,16.9
"2012-07-24 05:30:00",5128.2,16.86
"2012-07-25 05:30:00",5109.6,16.8
"2012-07-26 05:30:00",5043,16.62
"2012-07-27 05:30:00",5099.85,16.68
"2012-07-30 05:30:00",5199.8,17
"2012-07-31 05:30:00",5229,17.09
"2012-08-01 05:30:00",5240.5,17.13
"2012-08-02 05:30:00",5227.75,17.07
"2012-08-03 05:30:00",5215.7,17.03
"2012-08-06 05:30:00",5282.55,17.25
"2012-08-07 05:30:00",5336.7,17.43
"2012-08-08 05:30:00",5338,17.43
"2012-08-09 05:30:00",5322.95,17.35
"2012-08-10 05:30:00",5320.4,17.34
"2012-08-13 05:30:00",5347.9,17.51
"2012-08-14 05:30:00",5380.35,17.88
"2012-08-16 05:30:00",5362.95,17.97
"2012-08-17 05:30:00",5366.3,17.97
"2012-08-21 05:30:00",5421,18.19
"2012-08-22 05:30:00",5412.85,18.16
"2012-08-23 05:30:00",5415.35,18.17
"2012-08-24 05:30:00",5386.7,18.07
"2012-08-27 05:30:00",5350.25,17.95
"2012-08-28 05:30:00",5334.6,17.9
"2012-08-29 05:30:00",5287.8,17.74
"2012-08-30 05:30:00",5315.05,17.83
"2012-08-31 05:30:00",5258.5,17.64
"2012-09-03 05:30:00",5253.75,17.63
"2012-09-04 05:30:00",5274,17.69
"2012-09-05 05:30:00",5225.7,17.53
"2012-09-06 05:30:00",5238.4,17.58
"2012-09-07 05:30:00",5342.1,17.92
"2012-09-08 05:30:00",5358.7,17.98
"2012-09-10 05:30:00",5363.45,17.99
"2012-09-11 05:30:00",5390,18.11
"2012-09-12 05:30:00",5431,18.24
"2012-09-13 05:30:00",5435.35,18.26
"2012-09-14 05:30:00",5577.65,18.74
"2012-09-17 05:30:00",5610,18.85
"2012-09-18 05:30:00",5600.05,18.81
"2012-09-20 05:30:00",5554.25,18.66
"2012-09-21 05:30:00",5691.15,19.12
"2012-09-24 05:30:00",5669.6,19.05
"2012-09-25 05:30:00",5673.9,19.06
"2012-09-26 05:30:00",5663.45,19.02
"2012-09-27 05:30:00",5649.5,18.98
"2012-09-28 05:30:00",5703.3,19.17
"2012-10-01 05:30:00",5718.8,19.22
"2012-10-03 05:30:00",5731.25,19.27
"2012-10-04 05:30:00",5787.6,19.45
"2012-10-05 05:30:00",5746.95,19.32
"2012-10-08 05:30:00",5676,19.08
"2012-10-09 05:30:00",5704.6,19.18
"2012-10-10 05:30:00",5652.15,19
"2012-10-11 05:30:00",5708.05,19.19
"2012-10-12 05:30:00",5676.05,19
"2012-10-15 05:30:00",5687.25,19.04
"2012-10-16 05:30:00",5648,18.86
"2012-10-17 05:30:00",5660.25,18.88
"2012-10-18 05:30:00",5718.7,19.07
"2012-10-19 05:30:00",5684.25,18.94
"2012-10-22 05:30:00",5717.15,18.88
"2012-10-23 05:30:00",5691.4,18.77
"2012-10-25 05:30:00",5705.3,18.81
"2012-10-26 05:30:00",5664.3,18.57
"2012-10-29 05:30:00",5665.6,18.58
"2012-10-30 05:30:00",5597.9,18.36
"2012-10-31 05:30:00",5619.7,18.4
"2012-11-01 05:30:00",5645.05,18.46
"2012-11-02 05:30:00",5697.7,18.6
"2012-11-05 05:30:00",5704.2,18.62
"2012-11-06 05:30:00",5724.4,18.66
"2012-11-07 05:30:00",5760.1,18.78
"2012-11-08 05:30:00",5738.75,18.61
"2012-11-09 05:30:00",5686.25,18.43
"2012-11-12 05:30:00",5683.7,17.95
"2012-11-13 05:30:00",5666.95,17.9
"2012-11-15 05:30:00",5631,17.78
"2012-11-16 05:30:00",5574.05,17.62
"2012-11-19 05:30:00",5571.4,17.61
"2012-11-20 05:30:00",5571.55,17.61
"2012-11-21 05:30:00",5614.8,17.74
"2012-11-22 05:30:00",5627.75,17.79
"2012-11-23 05:30:00",5626.6,17.78
"2012-11-26 05:30:00",5635.9,17.82
"2012-11-27 05:30:00",5727.45,18.11
"2012-11-29 05:30:00",5825,18.42
