Stock,Quarter,Close,EPS(Q),Sales(Q),EPS(TTM),Sales(TTM),PE(TTM),Prev_EPS(Q),Prev_EPS(TTM),Prev_Sales,Prev_PE,Prev_Close,FR%,SR%,TR%,Sales%,EPS%,Return%
HFCL.NS,2021-11-15,75.75,0.63,1122.0,2.6100000000000003,4997.0,29.02,0.68,2.38,1207.0,29.05,69.15,9.66,-0.11,9.55,-7.04,-7.35,9.55
HAPPSTMNDS.NS,2020-11-15,324.55,2.32,183.0,,,,,,,,,,,,,,
HAPPSTMNDS.NS,2021-02-15,400.0,2.87,193.0,,,,2.32,,183.0,,324.55,,,,5.46,23.71,
HAPPSTMNDS.NS,2021-05-16,728.5,2.45,221.0,,,,2.87,,193.0,,400.0,,,,14.51,-14.63,
HAPPSTMNDS.NS,2021-08-15,1395.15,2.43,245.0,10.07,842.0,138.55,2.45,,221.0,,728.5,,,,10.86,-0.82,
HAPPSTMNDS.NS,2021-11-15,1305.8,3.03,265.0,10.780000000000001,924.0,121.13,2.43,10.07,245.0,138.55,1395.15,7.05,-13.46,-6.410000000000001,8.16,24.69,-6.410000000000001
IDBI.NS,2020-08-15,38.95,0.15,3122.0,-9.67,13331.0,-4.03,,,,,,,,,,,
IDBI.NS,2020-11-15,37.35,0.32,2993.0,-4.89,12759.0,-7.64,0.15,-9.67,3122.0,-4.03,38.95,-49.43,45.32,-4.109999999999999,-4.13,113.33,-4.109999999999999
IDBI.NS,2021-02-15,29.0,0.37,2753.0,1.0,12109.0,29.0,0.32,-4.89,2993.0,-7.64,37.35,-120.45,98.1,-22.35000000000001,-8.02,15.62,-22.35000000000001
IDBI.NS,2021-05-16,38.2,0.59,2540.0,1.43,11408.0,26.71,0.37,1.0,2753.0,29.0,29.0,43.0,-11.29,31.71,-7.74,59.46,31.71
IDBI.NS,2021-08-15,38.3,0.56,2408.0,1.84,10694.0,20.82,0.59,1.43,2540.0,26.71,38.2,28.67,-28.37,0.3000000000000007,-5.2,-5.08,0.3000000000000007
IDBI.NS,2021-11-15,52.85,0.55,2299.0,2.0700000000000003,10000.0,25.53,0.56,1.84,2408.0,20.82,38.3,12.5,25.46,37.96,-4.53,-1.79,37.96
IDFC.NS,2020-08-15,26.6,-0.16,3.0,-6.369999999999999,4.0,-4.18,,,,,,,,,,,
IDFC.NS,2020-11-15,31.55,-0.91,5.0,-4.73,10.0,-6.67,-0.16,-6.369999999999999,3.0,-4.18,26.6,-25.75,44.28,18.53,66.67,468.75,18.53
IDFC.NS,2021-02-15,50.6,-1.29,4.0,-3.87,14.0,-13.07,-0.91,-4.73,5.0,-6.67,31.55,-18.18,78.5,60.32,-20.0,41.76,60.32
IDFC.NS,2021-05-16,54.35,0.26,2.0,-2.1,14.0,-25.88,-1.29,-3.87,4.0,-13.07,50.6,-45.74,53.16,7.419999999999995,-50.0,-120.16,7.419999999999995
IDFC.NS,2021-08-15,50.15,-2.57,1.0,-4.51,12.0,-11.12,0.26,-2.1,2.0,-25.88,54.35,114.76,-122.48,-7.719999999999999,-50.0,-1088.46,-7.719999999999999
IDFC.NS,2021-11-15,62.9,1.64,1.0,-1.96,8.0,-32.09,-2.57,-4.51,1.0,-11.12,50.15,-56.54,81.96,25.419999999999995,0.0,-163.81,25.419999999999995
INDIACEM.NS,2020-08-15,114.25,0.63,763.0,0.16999999999999996,4452.0,672.06,,,,,,,,,,,
INDIACEM.NS,2020-11-15,126.85,2.23,1090.0,2.24,4273.0,56.63,0.63,0.16999999999999996,763.0,672.06,114.25,1217.65,-1206.62,11.0300000000002,42.86,253.97,11.0300000000002
INDIACEM.NS,2021-02-15,171.0,2.19,1185.0,4.71,4214.0,36.31,2.23,2.24,1090.0,56.63,126.85,110.27,-75.45,34.81999999999999,8.72,-1.79,34.81999999999999
INDIACEM.NS,2021-05-16,172.15,1.62,1472.0,6.67,4510.0,25.81,2.19,4.71,1185.0,36.31,171.0,41.61,-40.96,0.6499999999999986,24.22,-26.03,0.6499999999999986
INDIACEM.NS,2021-08-15,177.4,1.39,1045.0,7.43,4792.0,23.88,1.62,6.67,1472.0,25.81,172.15,11.39,-8.33,3.0600000000000005,-29.01,-14.2,3.0600000000000005
INDIACEM.NS,2021-11-15,209.35,0.96,1235.0,6.16,4937.0,33.99,1.39,7.43,1045.0,23.88,177.4,-17.09,35.11,18.02,18.18,-30.94,18.02
IBULHSGFIN.NS,2020-08-15,204.9,6.38,1847.0,39.08,8196.0,5.24,,,,,,,,,,,
IBULHSGFIN.NS,2020-11-15,184.6,6.99,1792.0,29.480000000000004,7820.0,6.26,6.38,39.08,1847.0,5.24,204.9,-24.56,14.68,-9.879999999999999,-2.98,9.56,-9.879999999999999
IBULHSGFIN.NS,2021-02-15,236.85,7.12,1706.0,23.7,7471.0,9.99,6.99,29.480000000000004,1792.0,6.26,184.6,-19.61,47.89,28.28,-4.8,1.86,28.28
IBULHSGFIN.NS,2021-05-16,183.8,5.97,1594.0,26.459999999999997,6939.0,6.95,7.12,23.7,1706.0,9.99,236.85,11.65,-33.96,-22.310000000000002,-6.57,-16.15,-22.310000000000002
IBULHSGFIN.NS,2021-08-15,249.65,6.09,1552.0,26.17,6644.0,9.54,5.97,26.459999999999997,1594.0,6.95,183.8,-1.1,36.88,35.78,-2.63,2.01,35.78
IBULHSGFIN.NS,2021-11-15,230.15,6.19,1571.0,25.37,6423.0,9.07,6.09,26.17,1552.0,9.54,249.65,-3.06,-4.78,-7.84,1.22,1.64,-7.84
IEX.NS,2020-08-15,61.8,0.47,68.0,1.98,264.0,31.21,,,,,,,,,,,
IEX.NS,2020-11-15,68.92,0.49,71.0,1.93,268.0,35.71,0.47,1.98,68.0,31.21,61.8,-2.53,14.05,11.520000000000001,4.41,4.26,11.520000000000001
IEX.NS,2021-02-15,99.43,0.65,85.0,2.12,293.0,46.9,0.49,1.93,71.0,35.71,68.92,9.84,34.42,44.260000000000005,19.72,32.65,44.260000000000005
IEX.NS,2021-05-16,124.45,0.68,94.0,2.29,318.0,54.34,0.65,2.12,85.0,46.9,99.43,8.02,17.14,25.16,10.59,4.62,25.16
IEX.NS,2021-08-15,136.48,0.7,91.0,2.5199999999999996,341.0,54.16,0.68,2.29,94.0,54.34,124.45,10.04,-0.36,9.68,-3.19,2.94,9.68
IEX.NS,2021-11-15,264.37,0.86,110.0,2.89,380.0,91.48,0.7,2.5199999999999996,91.0,54.16,136.48,14.68,79.03,93.71000000000001,20.88,22.86,93.71000000000001
IOB.NS,2020-08-15,10.35,0.07,2890.0,-7.140000000000001,11945.0,-1.45,,,,,,,,,,,
IOB.NS,2020-11-15,9.45,0.09,2801.0,-4.58,11674.0,-2.06,0.07,-7.140000000000001,2890.0,-1.45,10.35,-35.85,26.99,-8.860000000000003,-3.08,28.57,-8.860000000000003
IOB.NS,2021-02-15,11.1,0.13,2722.0,0.38,11323.0,29.21,0.09,-4.58,2801.0,-2.06,9.45,-108.3,125.74,17.439999999999998,-2.82,44.44,17.439999999999998
IOB.NS,2021-05-16,16.15,0.21,2654.0,0.49999999999999994,11067.0,32.3,0.13,0.38,2722.0,29.21,11.1,31.58,13.92,45.5,-2.5,61.54,45.5
IOB.NS,2021-08-15,21.0,0.17,2567.0,0.6,10744.0,35.0,0.21,0.49999999999999994,2654.0,32.3,16.15,20.0,10.03,30.03,-3.28,-19.05,30.03
IOB.NS,2021-11-15,21.3,0.2,2622.0,0.71,10565.0,30.0,0.17,0.6,2567.0,35.0,21.0,18.33,-16.9,1.4299999999999997,2.14,17.65,1.4299999999999997
INDIGOPNTS.NS,2021-05-16,2486.3,5.23,254.0,,,,,,,,,,,,,,
INDIGOPNTS.NS,2021-08-15,2422.15,2.44,156.0,,,,5.23,,254.0,,2486.3,,,,-38.58,-53.35,
INDIGOPNTS.NS,2021-11-15,2298.7,2.85,196.0,,,,2.44,,156.0,,2422.15,,,,25.64,16.8,
INFIBEAM.NS,2020-08-15,30.71,0.09,98.0,0.7,557.0,43.87,,,,,,,,,,,
INFIBEAM.NS,2020-11-15,34.3,0.07,149.0,0.5800000000000001,538.0,59.14,0.09,0.7,98.0,43.87,30.71,-17.14,28.84,11.7,52.04,-22.22,11.7
INFIBEAM.NS,2021-02-15,45.67,0.13,228.0,0.51,611.0,89.55,0.07,0.5800000000000001,149.0,59.14,34.3,-12.07,45.22,33.15,53.02,85.71,33.15
INFIBEAM.NS,2021-05-16,42.8,0.24,201.0,0.53,676.0,80.75,0.13,0.51,228.0,89.55,45.67,3.92,-10.21,-6.290000000000001,-11.84,84.62,-6.290000000000001
INFIBEAM.NS,2021-08-15,43.15,0.11,216.0,0.55,794.0,78.45,0.24,0.53,201.0,80.75,42.8,3.77,-2.96,0.81,7.46,-54.17,0.81
INFIBEAM.NS,2021-11-15,44.4,0.14,311.0,0.62,956.0,71.61,0.11,0.55,216.0,78.45,43.15,12.73,-9.83,2.9000000000000004,43.98,27.27,2.9000000000000004
INTELLECT.NS,2020-08-15,187.8,3.22,346.0,4.17,1350.0,45.04,,,,,,,,,,,
INTELLECT.NS,2020-11-15,256.85,4.47,372.0,9.93,1395.0,25.87,3.22,4.17,346.0,45.04,187.8,138.13,-101.36,36.769999999999996,7.51,38.82,36.769999999999996
INTELLECT.NS,2021-02-15,446.15,6.06,382.0,16.85,1458.0,26.48,4.47,9.93,372.0,25.87,256.85,69.69,4.0,73.69,2.69,35.57,73.69
INTELLECT.NS,2021-05-16,719.8,6.06,398.0,19.81,1498.0,36.34,6.06,16.85,382.0,26.48,446.15,17.57,43.78,61.35,4.19,0.0,61.35
INTELLECT.NS,2021-08-15,668.25,5.51,408.0,22.099999999999998,1560.0,30.24,6.06,19.81,398.0,36.34,719.8,11.56,-18.73,-7.17,2.51,-9.08,-7.17
INTELLECT.NS,2021-11-15,725.75,5.91,452.0,23.54,1640.0,30.83,5.51,22.099999999999998,408.0,30.24,668.25,6.52,2.08,8.6,10.78,7.26,8.6
JBCHEPHARM.NS,2020-08-15,768.05,15.45,522.0,41.87,1851.0,18.34,,,,,,,,,,,
JBCHEPHARM.NS,2020-11-15,968.05,9.55,444.0,39.75,1839.0,24.35,15.45,41.87,522.0,18.34,768.05,-5.06,31.1,26.040000000000003,-14.94,-38.19,26.040000000000003
JBCHEPHARM.NS,2021-02-15,1201.1,19.94,548.0,51.43,1958.0,23.35,9.55,39.75,444.0,24.35,968.05,29.38,-5.31,24.07,23.42,108.8,24.07
JBCHEPHARM.NS,2021-05-16,1385.15,13.02,528.0,57.96000000000001,2042.0,23.9,19.94,51.43,548.0,23.35,1201.1,12.7,2.65,15.35,-3.65,-34.7,15.35
JBCHEPHARM.NS,2021-08-15,1776.9,15.38,606.0,57.89,2126.0,30.69,13.02,57.96000000000001,528.0,23.9,1385.15,-0.12,28.38,28.259999999999998,14.77,18.13,28.259999999999998
JBCHEPHARM.NS,2021-11-15,1661.45,12.65,593.0,60.989999999999995,2275.0,27.24,15.38,57.89,606.0,30.69,1776.9,5.35,-11.84,-6.49,-2.15,-17.75,-6.49
JKLAKSHMI.NS,2020-08-15,271.0,4.16,912.0,21.01,4139.0,12.9,,,,,,,,,,,
JKLAKSHMI.NS,2020-11-15,338.8,7.61,1132.0,24.48,4259.0,13.84,4.16,21.01,912.0,12.9,271.0,16.52,8.49,25.009999999999998,24.12,82.93,25.009999999999998
JKLAKSHMI.NS,2021-02-15,375.0,9.69,1260.0,29.89,4441.0,12.55,7.61,24.48,1132.0,13.84,338.8,22.1,-11.38,10.72,11.31,27.33,10.72
JKLAKSHMI.NS,2021-05-16,406.0,12.99,1424.0,34.45,4728.0,11.79,9.69,29.89,1260.0,12.55,375.0,15.26,-6.98,8.28,13.02,34.06,8.28
JKLAKSHMI.NS,2021-08-15,666.55,11.16,1326.0,41.449999999999996,5142.0,16.08,12.99,34.45,1424.0,11.79,406.0,20.32,43.8,64.12,-6.88,-14.09,64.12
JKLAKSHMI.NS,2021-11-15,651.5,7.17,1209.0,41.01,5219.0,15.89,11.16,41.449999999999996,1326.0,16.08,666.55,-1.06,-1.17,-2.23,-8.82,-35.75,-2.23
JMFINANCIL.NS,2020-08-15,77.15,0.98,687.0,5.94,3269.0,12.99,,,,,,,,,,,
JMFINANCIL.NS,2020-11-15,76.6,1.46,801.0,5.86,3225.0,13.07,0.98,5.94,687.0,12.99,77.15,-1.35,0.61,-0.7400000000000001,16.59,48.98,-0.7400000000000001
JMFINANCIL.NS,2021-02-15,92.1,1.9,885.0,5.89,3209.0,15.64,1.46,5.86,801.0,13.07,76.6,0.51,19.76,20.270000000000003,10.49,30.14,20.270000000000003
JMFINANCIL.NS,2021-05-16,79.3,1.85,825.0,6.1899999999999995,3198.0,12.81,1.9,5.89,885.0,15.64,92.1,5.09,-19.02,-13.93,-6.78,-2.63,-13.93
JMFINANCIL.NS,2021-08-15,95.95,2.13,986.0,7.34,3497.0,13.07,1.85,6.1899999999999995,825.0,12.81,79.3,18.58,2.41,20.99,19.52,15.14,20.99
JMFINANCIL.NS,2021-11-15,82.2,1.83,962.0,7.710000000000001,3658.0,10.66,2.13,7.34,986.0,13.07,95.95,5.04,-19.37,-14.330000000000002,-2.43,-14.08,-14.330000000000002
JUBLINGREA.NS,2021-05-16,424.4,2.42,669.0,,,,,,,,,,,,,,
JUBLINGREA.NS,2021-08-15,719.35,8.67,1105.0,,,,2.42,,669.0,,424.4,,,,65.17,258.26,
JUBLINGREA.NS,2021-11-15,649.5,7.69,1237.0,,,,8.67,,1105.0,,719.35,,,,11.95,-11.3,
JUSTDIAL.NS,2020-08-15,387.45,12.84,162.0,45.980000000000004,875.0,8.43,,,,,,,,,,,
JUSTDIAL.NS,2020-11-15,622.45,7.66,168.0,41.78,800.0,14.9,12.84,45.980000000000004,162.0,8.43,387.45,-9.13,69.77,60.63999999999999,3.7,-40.34,60.63999999999999
JUSTDIAL.NS,2021-02-15,674.6,8.07,170.0,40.29,735.0,16.74,7.66,41.78,168.0,14.9,622.45,-3.57,11.91,8.34,1.19,5.35,8.34
JUSTDIAL.NS,2021-05-16,781.05,5.43,176.0,34.0,676.0,22.97,8.07,40.29,170.0,16.74,674.6,-15.61,31.4,15.79,3.53,-32.71,15.79
JUSTDIAL.NS,2021-08-15,957.05,-0.57,165.0,20.59,679.0,46.48,5.43,34.0,176.0,22.97,781.05,-39.44,61.98,22.54,-6.25,-110.5,22.54
JUSTDIAL.NS,2021-11-15,785.55,3.94,156.0,16.87,667.0,46.56,-0.57,20.59,165.0,46.48,957.05,-18.07,0.14,-17.93,-5.45,-791.23,-17.93
KEI.NS,2020-08-15,371.15,4.38,745.0,29.990000000000002,4552.0,12.38,,,,,,,,,,,
KEI.NS,2020-11-15,351.55,7.54,1037.0,27.97,4355.0,12.57,4.38,29.990000000000002,745.0,12.38,371.15,-6.74,1.43,-5.3100000000000005,39.19,72.15,-5.3100000000000005
KEI.NS,2021-02-15,500.4,8.84,1153.0,27.689999999999998,4194.0,18.07,7.54,27.97,1037.0,12.57,351.55,-1.0,43.32,42.32,11.19,17.24,42.32
KEI.NS,2021-05-16,507.45,9.57,1246.0,30.33,4181.0,16.73,8.84,27.689999999999998,1153.0,18.07,500.4,9.53,-8.12,1.4100000000000001,8.07,8.26,1.4100000000000001
KEI.NS,2021-08-15,747.9,7.45,1018.0,33.4,4454.0,22.39,9.57,30.33,1246.0,16.73,507.45,10.12,37.25,47.37,-18.3,-22.15,47.37
KEI.NS,2021-11-15,1009.3,10.18,1353.0,36.04,4770.0,28.0,7.45,33.4,1018.0,22.39,747.9,7.9,27.03,34.93,32.91,36.64,34.93
KALPATPOWR.NS,2020-08-15,242.7,2.91,2330.0,21.65,12235.0,11.21,,,,,,,,,,,
KALPATPOWR.NS,2020-11-15,279.0,9.31,3032.0,22.43,12051.0,12.44,2.91,21.65,2330.0,11.21,242.7,3.6,11.37,14.969999999999999,30.13,219.93,14.969999999999999
KALPATPOWR.NS,2021-02-15,364.7,20.68,3501.0,34.900000000000006,12390.0,10.45,9.31,22.43,3032.0,12.44,279.0,55.6,-24.89,30.71,15.47,122.13,30.71
KALPATPOWR.NS,2021-05-16,383.75,11.68,4086.0,44.58,12949.0,8.61,20.68,34.900000000000006,3501.0,10.45,364.7,27.74,-22.49,5.25,16.71,-43.52,5.25
KALPATPOWR.NS,2021-08-15,433.4,5.37,3204.0,47.040000000000006,13823.0,9.21,11.68,44.58,4086.0,8.61,383.75,5.52,7.35,12.87,-21.59,-54.02,12.87
KALPATPOWR.NS,2021-11-15,420.05,5.57,3549.0,43.3,14340.0,9.7,5.37,47.040000000000006,3204.0,9.21,433.4,-7.95,4.9,-3.05,10.77,3.72,-3.05
KALYANKJIL.NS,2021-05-16,60.8,0.65,2615.0,,,,,,,,,,,,,,
KALYANKJIL.NS,2021-08-15,66.1,-0.41,1274.0,,,,0.65,,2615.0,,60.8,,,,-51.28,-163.08,
KALYANKJIL.NS,2021-11-15,78.05,0.66,2503.0,,,,-0.41,,1274.0,,66.1,,,,96.47,-260.98,
KEC.NS,2020-08-15,307.65,2.75,2207.0,21.3,11760.0,14.44,,,,,,,,,,,
KEC.NS,2020-11-15,340.65,5.54,3258.0,21.43,12209.0,15.9,2.75,21.3,2207.0,14.44,307.65,0.61,10.17,10.78,47.62,101.45,10.78
KEC.NS,2021-02-15,430.0,5.64,3289.0,21.43,12425.0,20.07,5.54,21.43,3258.0,15.9,340.65,0.0,26.23,26.23,0.95,1.81,26.23
KEC.NS,2021-05-16,390.0,7.56,4361.0,21.49,13115.0,18.15,5.64,21.43,3289.0,20.07,430.0,0.28,-9.6,-9.32,32.59,34.04,-9.32
KEC.NS,2021-08-15,405.65,1.79,2540.0,20.529999999999998,13448.0,19.76,7.56,21.49,4361.0,18.15,390.0,-4.47,8.48,4.010000000000001,-41.76,-76.32,4.010000000000001
KEC.NS,2021-11-15,457.1,3.12,3587.0,18.11,13777.0,25.24,1.79,20.529999999999998,2540.0,19.76,405.65,-11.79,24.47,12.68,41.22,74.3,12.68
LXCHEM.NS,2021-05-16,219.0,1.18,467.0,14.239999999999998,1606.0,15.38,,,,,,,,,,,
LXCHEM.NS,2021-08-15,340.0,3.74,690.0,13.84,1942.0,24.57,1.18,14.239999999999998,467.0,15.38,219.0,-2.81,58.08,55.269999999999996,47.75,216.95,55.269999999999996
LXCHEM.NS,2021-11-15,413.35,0.39,526.0,7.109999999999999,2077.0,58.14,3.74,13.84,690.0,24.57,340.0,-48.63,70.2,21.57,-23.77,-89.57,21.57
LUXIND.NS,2020-08-15,1376.55,14.74,317.0,60.61,1376.0,22.71,,,,,,,,,,,
LUXIND.NS,2020-11-15,1525.9,26.62,502.0,71.15,1526.0,21.45,14.74,60.61,317.0,22.71,1376.55,17.39,-6.51,10.88,58.36,80.6,10.88
LUXIND.NS,2021-02-15,1838.45,29.91,538.0,87.85,1759.0,20.93,26.62,71.15,502.0,21.45,1525.9,23.47,-2.99,20.479999999999997,7.17,12.36,20.479999999999997
LUXIND.NS,2021-05-16,2003.8,36.16,596.0,107.42999999999999,1953.0,18.65,29.91,87.85,538.0,20.93,1838.45,22.29,-13.32,8.969999999999999,10.78,20.9,8.969999999999999
LUXIND.NS,2021-08-15,4163.35,21.34,417.0,114.03,2053.0,36.51,36.16,107.42999999999999,596.0,18.65,2003.8,6.14,101.64,107.78,-30.03,-40.98,107.78
LUXIND.NS,2021-11-15,4184.9,33.4,627.0,120.80999999999999,2178.0,34.64,21.34,114.03,417.0,36.51,4163.35,5.95,-5.43,0.5200000000000005,50.36,56.51,0.5200000000000005
MAZDOCK.NS,2020-11-15,188.25,4.93,1100.0,,,,,,,,,,,,,,
MAZDOCK.NS,2021-02-15,224.4,7.01,1461.0,16.33,3988.0,13.74,4.93,,1100.0,,188.25,,,,32.82,42.19,
MAZDOCK.NS,2021-05-16,206.45,12.85,1103.0,25.48,4048.0,8.1,7.01,16.33,1461.0,13.74,224.4,56.03,-64.04,-8.010000000000005,-24.5,83.31,-8.010000000000005
MAZDOCK.NS,2021-08-15,246.85,5.04,1214.0,29.83,4878.0,8.28,12.85,25.48,1103.0,8.1,206.45,17.07,2.6,19.67,10.06,-60.78,19.67
MAZDOCK.NS,2021-11-15,306.85,6.69,1570.0,31.589999999999996,5348.0,9.71,5.04,29.83,1214.0,8.28,246.85,5.9,18.3,24.200000000000003,29.32,32.74,24.200000000000003
MCX.NS,2020-08-15,1657.8,11.07,73.0,48.88,386.0,33.92,,,,,,,,,,,
MCX.NS,2020-11-15,1683.6,11.48,120.0,46.29,399.0,36.37,11.07,48.88,73.0,33.92,1657.8,-5.3,6.84,1.54,64.38,3.7,1.54
MCX.NS,2021-02-15,1564.6,14.08,101.0,49.47,406.0,31.63,11.48,46.29,120.0,36.37,1683.6,6.87,-13.93,-7.06,-15.83,22.65,-7.06
MCX.NS,2021-05-16,1517.55,7.54,97.0,44.17,391.0,34.36,14.08,49.47,101.0,31.63,1564.6,-10.71,7.71,-3.000000000000001,-3.96,-46.45,-3.000000000000001
MCX.NS,2021-08-15,1502.95,7.8,88.0,40.900000000000006,406.0,36.75,7.54,44.17,97.0,34.36,1517.55,-7.4,6.44,-0.96,-9.28,3.45,-0.96
MCX.NS,2021-11-15,1948.65,6.4,83.0,35.82,369.0,54.4,7.8,40.900000000000006,88.0,36.75,1502.95,-12.42,42.07,29.65,-5.68,-17.95,29.65
NBCC.NS,2020-08-15,26.8,0.03,684.0,0.19999999999999996,6880.0,134.0,,,,,,,,,,,
NBCC.NS,2020-11-15,24.4,0.24,1377.0,0.99,6591.0,24.65,0.03,0.19999999999999996,684.0,134.0,26.8,395.0,-403.94,-8.939999999999998,101.32,700.0,-8.939999999999998
NBCC.NS,2021-02-15,32.65,0.52,2104.0,1.23,6765.0,26.54,0.24,0.99,1377.0,24.65,24.4,24.24,9.53,33.769999999999996,52.8,116.67,33.769999999999996
NBCC.NS,2021-05-16,49.05,0.44,2667.0,1.23,6832.0,39.88,0.52,1.23,2104.0,26.54,32.65,0.0,50.25,50.25,26.76,-15.38,50.25
NBCC.NS,2021-08-15,46.35,0.2,1387.0,1.4000000000000001,7535.0,33.11,0.44,1.23,2667.0,39.88,49.05,13.82,-19.32,-5.5,-47.99,-54.55,-5.5
NBCC.NS,2021-11-15,47.3,0.4,1913.0,1.56,8071.0,30.32,0.2,1.4000000000000001,1387.0,33.11,46.35,11.43,-9.39,2.039999999999999,37.92,100.0,2.039999999999999
PNBHOUSING.NS,2020-08-15,239.2,15.29,1364.0,36.81,5726.0,6.5,,,,,,,,,,,
PNBHOUSING.NS,2020-11-15,389.9,18.63,1340.0,33.620000000000005,5545.0,11.6,15.29,36.81,1364.0,6.5,239.2,-8.67,71.68,63.010000000000005,-1.76,21.84,63.010000000000005
PNBHOUSING.NS,2021-02-15,356.4,13.82,1246.0,33.35,5330.0,10.69,18.63,33.620000000000005,1340.0,11.6,389.9,-0.8,-7.78,-8.58,-7.01,-25.82,-8.58
PNBHOUSING.NS,2021-05-16,382.55,7.55,1150.0,55.29,5100.0,6.92,13.82,33.35,1246.0,10.69,356.4,65.79,-58.49,7.300000000000004,-7.7,-45.37,7.300000000000004
PNBHOUSING.NS,2021-08-15,678.05,14.44,1103.0,54.44,4839.0,12.45,7.55,55.29,1150.0,6.92,382.55,-1.54,78.7,77.16,-4.09,91.26,77.16
PNBHOUSING.NS,2021-11-15,462.85,13.95,1035.0,49.76,4534.0,9.3,14.44,54.44,1103.0,12.45,678.05,-8.6,-23.12,-31.72,-6.17,-3.39,-31.72
PVR.NS,2020-08-15,1243.05,-40.87,13.0,-38.57,2547.0,-32.23,,,,,,,,,,,
PVR.NS,2020-11-15,1297.9,-31.02,40.0,-78.8,1614.0,-16.47,-40.87,-38.57,13.0,-32.23,1243.05,104.3,-99.91,4.390000000000001,207.69,-24.1,4.390000000000001
PVR.NS,2021-02-15,1497.3,-8.28,45.0,-93.65999999999998,743.0,-15.99,-31.02,-78.8,40.0,-16.47,1297.9,18.86,-3.46,15.399999999999999,12.5,-73.31,15.399999999999999
PVR.NS,2021-05-16,1162.3,-47.58,181.0,-127.75,279.0,-9.1,-8.28,-93.65999999999998,45.0,-15.99,1497.3,36.4,-58.79,-22.39,302.22,474.64,-22.39
PVR.NS,2021-08-15,1412.25,-36.11,59.0,-122.99,325.0,-11.48,-47.58,-127.75,181.0,-9.1,1162.3,-3.73,25.18,21.45,-67.4,-24.11,21.45
PVR.NS,2021-11-15,1733.95,-25.17,120.0,-117.14,405.0,-14.8,-36.11,-122.99,59.0,-11.48,1412.25,-4.76,27.54,22.78,103.39,-30.3,22.78
PRINCEPIPE.NS,2020-08-15,143.65,1.02,302.0,9.51,1558.0,15.11,,,,,,,,,,,
PRINCEPIPE.NS,2020-11-15,266.25,4.23,459.0,10.030000000000001,1588.0,26.55,1.02,9.51,302.0,15.11,143.65,5.47,79.88,85.35,51.99,314.71,85.35
PRINCEPIPE.NS,2021-02-15,409.6,6.07,549.0,13.89,1741.0,29.49,4.23,10.030000000000001,459.0,26.55,266.25,38.48,15.34,53.81999999999999,19.61,43.5,53.81999999999999
PRINCEPIPE.NS,2021-05-16,633.35,8.84,761.0,20.16,2071.0,31.42,6.07,13.89,549.0,29.49,409.6,45.14,9.5,54.64,38.62,45.63,54.64
PRINCEPIPE.NS,2021-08-15,652.75,1.61,331.0,20.75,2100.0,31.46,8.84,20.16,761.0,31.42,633.35,2.93,0.13,3.06,-56.5,-81.79,3.06
PRINCEPIPE.NS,2021-11-15,851.4,6.92,761.0,23.439999999999998,2402.0,36.32,1.61,20.75,331.0,31.46,652.75,12.96,17.45,30.41,129.91,329.81,30.41
QUESS.NS,2020-08-15,367.65,2.29,2409.0,-31.520000000000003,11005.0,-11.66,,,,,,,,,,,
QUESS.NS,2020-11-15,407.75,3.09,2615.0,-32.67,10969.0,-12.48,2.29,-31.520000000000003,2409.0,-11.66,367.65,3.65,7.29,10.94,8.55,34.93,10.94
QUESS.NS,2021-02-15,678.15,2.83,2808.0,-34.67,10827.0,-19.56,3.09,-32.67,2615.0,-12.48,407.75,6.12,60.2,66.32000000000001,7.38,-8.41,66.32000000000001
QUESS.NS,2021-05-16,635.85,-4.29,3004.0,3.92,10836.0,162.21,2.83,-34.67,2808.0,-19.56,678.15,-111.31,105.07,-6.240000000000009,6.98,-251.59,-6.240000000000009
QUESS.NS,2021-08-15,858.7,3.13,2987.0,4.76,11414.0,180.4,-4.29,3.92,3004.0,162.21,635.85,21.43,13.62,35.05,-0.57,-172.96,35.05
QUESS.NS,2021-11-15,939.35,2.54,3228.0,4.21,12027.0,223.12,3.13,4.76,2987.0,180.4,858.7,-11.55,20.94,9.39,8.07,-18.85,9.39
RITES.NS,2020-08-15,248.55,2.51,335.0,23.23,2272.0,10.7,,,,,,,,,,,
RITES.NS,2020-11-15,248.3,5.18,439.0,19.11,1965.0,12.99,2.51,23.23,335.0,10.7,248.55,-17.74,17.61,-0.129999999999999,31.04,106.37,-0.129999999999999
RITES.NS,2021-02-15,240.65,4.26,449.0,17.509999999999998,1794.0,13.74,5.18,19.11,439.0,12.99,248.3,-8.37,5.29,-3.079999999999999,2.28,-17.76,-3.079999999999999
RITES.NS,2021-05-16,243.5,5.73,636.0,17.68,1859.0,13.77,4.26,17.509999999999998,449.0,13.74,240.65,0.97,0.22,1.19,41.65,34.51,1.19
RITES.NS,2021-08-15,268.2,3.0,355.0,18.17,1879.0,14.76,5.73,17.68,636.0,13.77,243.5,2.77,7.39,10.16,-44.18,-47.64,10.16
RITES.NS,2021-11-15,294.05,7.03,755.0,20.020000000000003,2195.0,14.69,3.0,18.17,355.0,14.76,268.2,10.18,-0.52,9.66,112.68,134.33,9.66
RADICO.NS,2020-08-15,397.9,3.36,409.0,16.270000000000003,2212.0,24.46,,,,,,,,,,,
